landmark_id,category,location
97578,http://commons.wikimedia.org/wiki/Category:Hidden_Houses,"Washington,Pacific Northwest,Washington,Pacific States Region"
97803,http://commons.wikimedia.org/wiki/Category:North_Cascades_National_Park_Service_Complex,"Washington,Pacific Northwest,Washington,Pacific States Region"
97820,http://commons.wikimedia.org/wiki/Category:Penrose_Point_State_Park,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
98875,http://commons.wikimedia.org/wiki/Category:Joseph_Canyon,"Washington,Pacific Northwest,Washington,Pacific States Region"
99113,http://commons.wikimedia.org/wiki/Category:Ice_Harbor_Lock_and_Dam,"Walla Walla County,Washington,Pacific Northwest,Washington,Pacific States Region"
99389,http://commons.wikimedia.org/wiki/Category:Point_Robinson_Light_Station,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
99546,"http://commons.wikimedia.org/wiki/Category:Arctic_Building,_Seattle","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
99683,http://commons.wikimedia.org/wiki/Category:Starfire_Sports_Complex,"Tukwila,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
99762,http://commons.wikimedia.org/wiki/Category:Grand_Pacific_Hotel_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
99847,http://commons.wikimedia.org/wiki/Category:Tolmie_Peak,"Washington,Pierce County,United States"
100366,http://commons.wikimedia.org/wiki/Category:Big_Four_Mountain,"Washington,Snohomish County,United States"
100397,http://commons.wikimedia.org/wiki/Category:Ross_Lake_National_Recreation_Area,"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region"
100459,http://commons.wikimedia.org/wiki/Category:Ferry_County_Carousel,"Washington,Pacific Northwest,Washington,Pacific States Region"
100471,http://commons.wikimedia.org/wiki/Category:Tahoma_National_Cemetery,"Kent,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
100506,http://commons.wikimedia.org/wiki/Category:USS_Triton_(SSRN-586),"Washington,Pacific Northwest,Washington,Pacific States Region"
100740,http://commons.wikimedia.org/wiki/Category:Mount_Rainier,"Washington,Pacific Northwest,Washington,Pacific States Region"
100777,http://commons.wikimedia.org/wiki/Category:Riverfront_Park_Carousel,"Washington,Pacific Northwest,Washington,Pacific States Region"
100788,http://commons.wikimedia.org/wiki/Category:Comet_Lodge_Cemetery,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
100901,http://commons.wikimedia.org/wiki/Category:Sammamish_River_Trail,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
101022,http://commons.wikimedia.org/wiki/Category:University_Unitarian_Church,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
101089,http://commons.wikimedia.org/wiki/Category:Mowich_Lake,"Washington,Pierce County,United States"
101373,"http://commons.wikimedia.org/wiki/Category:Zodiac_(ship,_1924)","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
101491,"http://commons.wikimedia.org/wiki/Category:Carnegie_Library_(Vancouver,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
101602,http://commons.wikimedia.org/wiki/Category:Leadbetter_Point_State_Park,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region"
101720,http://commons.wikimedia.org/wiki/Category:Boeing_Everett_Factory,"Everett,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
101944,http://commons.wikimedia.org/wiki/Category:Seattle_Underground,"Pioneer Square,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
102062,"http://commons.wikimedia.org/wiki/Category:Fishermen's_Terminal,_Seattle,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
102158,http://commons.wikimedia.org/wiki/Category:Bank_of_America_Arena_at_Hec_Edmundson_Pavilion,"University of Washington,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
102273,"http://commons.wikimedia.org/wiki/Category:Olympic_Tower,_Seattle","Washington,Pacific Northwest,Washington,Pacific States Region"
102377,http://commons.wikimedia.org/wiki/Category:Thea_Foss_Waterway,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
102875,http://commons.wikimedia.org/wiki/Category:Salt_Creek_Recreation_Area,"Washington,Pacific Northwest,Washington,Pacific States Region"
102922,"http://commons.wikimedia.org/wiki/Category:Wawona_(ship,_1897)","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
103292,http://commons.wikimedia.org/wiki/Category:Green_River_Trail,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
103869,http://commons.wikimedia.org/wiki/Category:Jose_P._Rizal_Bridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
103899,http://commons.wikimedia.org/wiki/Category:Hurricane_Ridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
104179,http://commons.wikimedia.org/wiki/Category:Olive_8,"Washington,Pacific Northwest,Washington,Pacific States Region"
104237,http://commons.wikimedia.org/wiki/Category:Lake_Washington,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
104349,http://commons.wikimedia.org/wiki/Category:Twanoh_State_Park,"Union,Mason County,Washington,Pacific Northwest,Washington,Pacific States Region"
104425,http://commons.wikimedia.org/wiki/Category:Pipers_Creek_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
104713,http://commons.wikimedia.org/wiki/Category:1201_Third_Avenue_Tower,"Seattle,Washington,Downtown Seattle,United States"
105217,http://commons.wikimedia.org/wiki/Category:Sourdough_Mountains,"Washington,Pacific Northwest,Washington,Pacific States Region"
105359,"http://commons.wikimedia.org/wiki/Category:Freeway_Park,_Seattle","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
105637,http://commons.wikimedia.org/wiki/Category:Fort_Worden,"Port Townsend,Jefferson County,Washington,Pacific Northwest,Washington,Pacific States Region"
105763,http://commons.wikimedia.org/wiki/Category:Lake_Union,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
106075,http://commons.wikimedia.org/wiki/Category:Mount_Daniel,"Washington,Kittitas County,United States"
106216,http://commons.wikimedia.org/wiki/Category:Storm_King_Ranger_Station,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region"
106469,http://commons.wikimedia.org/wiki/Category:Rocky_Reach_Dam,"Washington,Pacific Northwest,Washington,Pacific States Region"
106884,"http://commons.wikimedia.org/wiki/Category:Cordova_Theater_(Pullman,_Washington)","Pullman,Whitman County,Washington,Pacific Northwest,Washington,Pacific States Region"
106965,http://commons.wikimedia.org/wiki/Category:Lincoln_Rock_State_Park,"Washington,Douglas County,United States"
107016,http://commons.wikimedia.org/wiki/Category:Admiral_Theater,"West Seattle,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
107137,http://commons.wikimedia.org/wiki/Category:Three_Fingers,"Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region"
108366,http://commons.wikimedia.org/wiki/Category:Grays_Harbor_National_Wildlife_Refuge,"Washington,Pacific Northwest,Washington,Pacific States Region"
108502,http://commons.wikimedia.org/wiki/Category:Space_Needle,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
109136,http://commons.wikimedia.org/wiki/Category:Terry_Pettus_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
109187,http://commons.wikimedia.org/wiki/Category:Vancouver_Telephone_Exchange,"Vancouver,Clark County,Washington,Pacific Northwest,Washington,Pacific States Region"
109674,http://commons.wikimedia.org/wiki/Category:Sorrento_Hotel,"Washington,Pacific Northwest,Washington,Pacific States Region"
109702,http://commons.wikimedia.org/wiki/Category:King_County_Administration_Building,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
109781,http://commons.wikimedia.org/wiki/Category:Wenatchee_Mountains,"Washington,Pacific Northwest,Washington,Pacific States Region"
110386,"http://commons.wikimedia.org/wiki/Category:Laurelhurst,_Seattle,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
110417,http://commons.wikimedia.org/wiki/Category:Exchange_Building_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
110619,http://commons.wikimedia.org/wiki/Category:Jerry_Baker_Memorial_Velodrome,"Redmond,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
110978,http://commons.wikimedia.org/wiki/Category:Fort_Townsend_State_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
110990,http://commons.wikimedia.org/wiki/Category:Gifford_Pinchot_National_Forest,"Washington,Pacific Northwest,Washington,Pacific States Region"
111317,http://commons.wikimedia.org/wiki/Category:Puget_Sound_Navy_Museum,"Bremerton,Kitsap County,Washington,Pacific Northwest,Washington,Pacific States Region"
111328,http://commons.wikimedia.org/wiki/Category:Red_Mountain_AVA,"Washington,Pacific Northwest,Washington,Pacific States Region"
111391,"http://commons.wikimedia.org/wiki/Category:Raymond_Theatre_(Raymond,_Washington)","Raymond,Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region"
111680,http://commons.wikimedia.org/wiki/Category:LeMay_Museum,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
111922,http://commons.wikimedia.org/wiki/Category:Teapot_Dome_Service_Station,"Zillah,Yakima County,Washington,Pacific Northwest,Washington,Pacific States Region"
112262,http://commons.wikimedia.org/wiki/Category:Nooksack_Falls,"Mount Baker National Forest,Washington,Pacific Northwest,Washington,Pacific States Region"
112405,http://commons.wikimedia.org/wiki/Category:KeyArena,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
112814,http://commons.wikimedia.org/wiki/Category:Lake_Lewis,"Washington,Pacific Northwest,Washington,Pacific States Region"
112822,"http://commons.wikimedia.org/wiki/Category:Urban_Grace_Church_(Tacoma,_Washington)","Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
112918,http://commons.wikimedia.org/wiki/Category:Indian_Heaven_Wilderness,"Washington,Pacific Northwest,Washington,Pacific States Region"
113229,http://commons.wikimedia.org/wiki/Category:Grays_Harbor_Lighthouse,"Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region"
113483,http://commons.wikimedia.org/wiki/Category:Lake_Bellevue,"Bellevue,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
113499,http://commons.wikimedia.org/wiki/Category:Columbia_River_Estuary,"Washington,Oregon,United States"
113664,http://commons.wikimedia.org/wiki/Category:McGraw_Square,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
114276,http://commons.wikimedia.org/wiki/Category:Wenatchee_National_Forest,"Washington,Pacific Northwest,Washington,Pacific States Region"
115058,http://commons.wikimedia.org/wiki/Category:Myrtle_Edwards_Park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
115060,http://commons.wikimedia.org/wiki/Category:Washington_State_University,"Pullman,Whitman County,Washington,Pacific Northwest,Washington,Pacific States Region"
115538,http://commons.wikimedia.org/wiki/Category:Cape_Flattery_Lighthouse,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region"
115858,"http://commons.wikimedia.org/wiki/Category:Grand_Army_of_the_Republic_Cemetery_Park,_Seattle","Capitol Hill,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
115869,"http://commons.wikimedia.org/wiki/Category:Crystal_Mountain,_Washington","Mount Baker-Snoqualmie National Forest,Washington,Pacific Northwest,Washington,Pacific States Region"
116366,http://commons.wikimedia.org/wiki/Category:LIGO,"Hanford Site,Livingston,Washington,Hanford,United States"
117087,http://commons.wikimedia.org/wiki/Category:Seattle_City_Hall,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
117174,http://commons.wikimedia.org/wiki/Category:Boulder_River_Wilderness,"Washington,Pacific Northwest,Washington,Pacific States Region"
117532,http://commons.wikimedia.org/wiki/Category:Coast_Guard_Museum_Northwest,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
118092,http://commons.wikimedia.org/wiki/Category:Kubota_Garden,"Rainier Beach,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
118305,"http://commons.wikimedia.org/wiki/Category:Pickett_House_(Bellingham,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
118448,http://commons.wikimedia.org/wiki/Category:Ravenna_Park_Bridge,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
118663,http://commons.wikimedia.org/wiki/Category:Lake_Union_Park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
118891,http://commons.wikimedia.org/wiki/Category:Marmot_Pass_(Washington),"Washington,Pacific Northwest,Washington,Pacific States Region"
119018,http://commons.wikimedia.org/wiki/Category:Victor_Steinbrueck_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
119212,http://commons.wikimedia.org/wiki/Category:Quinault_Rainforest,"Washington,Pacific Northwest,Washington,Pacific States Region"
119276,http://commons.wikimedia.org/wiki/Category:Occidental_Park,"Pioneer Square,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
119382,http://commons.wikimedia.org/wiki/Category:Twin_Sisters_Mountain,"Washington,Pacific Northwest,Washington,Pacific States Region"
119422,http://commons.wikimedia.org/wiki/Category:Lake_Pateros,"Washington,Pacific Northwest,Washington,Pacific States Region"
119450,http://commons.wikimedia.org/wiki/Category:Husky_Stadium,"University of Washington,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
120318,http://commons.wikimedia.org/wiki/Category:Manastash_Ridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
120337,http://commons.wikimedia.org/wiki/Category:Alki_Beach,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
120616,http://commons.wikimedia.org/wiki/Category:Ginkgo_Petrified_Forest_State_Park,"Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region"
120620,http://commons.wikimedia.org/wiki/Category:Julia_Butler_Hansen_Bridge,"Washington,Pacific Northwest,Washington,Pacific States Region"
120821,"http://commons.wikimedia.org/wiki/Category:Stuart_Island,_Washington","San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region"
120892,"http://commons.wikimedia.org/wiki/Category:Lake_View_Cemetery,_Seattle","Capitol Hill,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
121111,http://commons.wikimedia.org/wiki/Category:Lewis_and_Clark_State_Park_(Washington),"Lewis County,Washington,Pacific Northwest,Washington,Pacific States Region"
121538,"http://commons.wikimedia.org/wiki/Category:Haller_Lake,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
121676,http://commons.wikimedia.org/wiki/Category:Point_Defiance_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
121842,http://commons.wikimedia.org/wiki/Category:Paradise_Historic_District,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
122515,"http://commons.wikimedia.org/wiki/Category:International_Fountain,_Seattle_Center","Washington,Pacific Northwest,Washington,Pacific States Region"
123022,"http://commons.wikimedia.org/wiki/Category:Northlake,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
123037,http://commons.wikimedia.org/wiki/Category:Sol_Duc_River,"Washington,Clallam County,United States"
123208,"http://commons.wikimedia.org/wiki/Category:Masonic_Temple_(Hoquiam,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
123346,http://commons.wikimedia.org/wiki/Category:Sunrise_Historic_District,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
123628,http://commons.wikimedia.org/wiki/Category:Mount_Pilchuck_State_Park,"Mount Pilchuck,Washington,Snohomish County,United States"
123655,http://commons.wikimedia.org/wiki/Category:Claquato_Church,"Washington,Pacific Northwest,Washington,Pacific States Region"
123779,http://commons.wikimedia.org/wiki/Category:7th_Street_Theatre,"Hoquiam,Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region"
123845,http://commons.wikimedia.org/wiki/Category:Fort_Nisqually,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
124998,http://commons.wikimedia.org/wiki/Category:Northwest_African_American_Museum,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
125105,http://commons.wikimedia.org/wiki/Category:Lake_Crescent_Lodge,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region"
125433,"http://commons.wikimedia.org/wiki/Category:First_Day_Advent_Christian_Church_(Maryhill,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
125871,http://commons.wikimedia.org/wiki/Category:Kanaskat-Palmer_State_Park,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
126111,"http://commons.wikimedia.org/wiki/Category:Allan_Island,_Washington","Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region"
126128,http://commons.wikimedia.org/wiki/Category:Central_Washington_University,"Ellensburg,Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region"
126385,http://commons.wikimedia.org/wiki/Category:Woodland_Park_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
126429,"http://commons.wikimedia.org/wiki/Category:Holy_Trinity_Orthodox_Church_(Wilkeson,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
127119,http://commons.wikimedia.org/wiki/Category:Waterfront_Park_(Seattle),"Central Waterfront,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
128113,http://commons.wikimedia.org/wiki/Category:Olympic_Club_Hotel,"Washington,Pacific Northwest,Washington,Pacific States Region"
128181,"http://commons.wikimedia.org/wiki/Category:Lake_Mills,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
128392,http://commons.wikimedia.org/wiki/Category:Arboretum_Sewer_Trestle_(Seattle),"Washington Park Arboretum,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
128613,http://commons.wikimedia.org/wiki/Category:Wedgwood_Rock,"Bryant,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
128739,http://commons.wikimedia.org/wiki/Category:Evergreen_Speedway,"Washington,Pacific Northwest,Washington,Pacific States Region"
128778,http://commons.wikimedia.org/wiki/Category:South_Sound_Speedway,"Washington,Pacific Northwest,Washington,Pacific States Region"
128779,http://commons.wikimedia.org/wiki/Category:Mount_Spokane_State_Park,"Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region"
128795,http://commons.wikimedia.org/wiki/Category:William_O._Douglas_Federal_Building,"Washington,Pacific Northwest,Washington,Pacific States Region"
128949,http://commons.wikimedia.org/wiki/Category:Dr._John_and_Viola_Phillips_House_and_Office,"Washington,Pacific Northwest,Washington,Pacific States Region"
129129,http://commons.wikimedia.org/wiki/Category:Union_Station_(Seattle),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
129637,http://commons.wikimedia.org/wiki/Category:Westlake_Park_(Seattle),"Downtown Seattle,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
130071,"http://commons.wikimedia.org/wiki/Category:Roosevelt,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
130484,http://commons.wikimedia.org/wiki/Category:Blake_Island,"Washington,Pacific Northwest,Washington,Pacific States Region"
130972,http://commons.wikimedia.org/wiki/Category:Alki_Point_Lighthouse,"King County,Washington,Pacific Northwest,Washington,Pacific States Region"
131046,http://commons.wikimedia.org/wiki/Category:Fremont_Peak_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
131598,http://commons.wikimedia.org/wiki/Category:Longview_Community_Church,"Washington,Pacific Northwest,Washington,Pacific States Region"
131618,http://commons.wikimedia.org/wiki/Category:Cathedral_of_Our_Lady_of_Lourdes_(Spokane),"Washington,Pacific Northwest,Washington,Pacific States Region"
131970,http://commons.wikimedia.org/wiki/Category:I-5_Skagit_River_Bridge_collapse,"I-5 Skagit River Bridge,Mount Vernon,Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region"
132139,http://commons.wikimedia.org/wiki/Category:Skagit_Valley,"Washington,Pacific Northwest,Washington,Pacific States Region"
132224,http://commons.wikimedia.org/wiki/Category:Roza_Dam,"Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region"
132583,http://commons.wikimedia.org/wiki/Category:George_Pocock_Memorial_Rowing_Center,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
132797,http://commons.wikimedia.org/wiki/Category:Bellevue_Botanical_Garden,"Washington,Pacific Northwest,Washington,Pacific States Region"
132950,http://commons.wikimedia.org/wiki/Category:College_Club_of_Seattle,"Washington,Pacific Northwest,Washington,Pacific States Region"
132965,http://commons.wikimedia.org/wiki/Category:Pollinator_Pathway,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
133014,"http://commons.wikimedia.org/wiki/Category:Saint_Anne_Church_(Marysville,_Washington)","Washington,Pacific Northwest,Washington,Pacific States Region"
133229,http://commons.wikimedia.org/wiki/Category:North_Head_Lighthouse,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region"
133273,"http://commons.wikimedia.org/wiki/Category:Bigelow_House,_Olympia,_Washington","Olympia,Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region"
133463,http://commons.wikimedia.org/wiki/Category:Carbon_Glacier,"Washington,Pacific Northwest,Washington,Pacific States Region"
133801,http://commons.wikimedia.org/wiki/Category:Birch_Bay_State_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
134131,http://commons.wikimedia.org/wiki/Category:Forbidden_Peak,"Washington,Pacific Northwest,Washington,Pacific States Region"
134459,http://commons.wikimedia.org/wiki/Category:Diablo_Lake,"Washington,Pacific Northwest,Washington,Pacific States Region"
134566,http://commons.wikimedia.org/wiki/Category:Tacoma_Art_Museum,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
134741,http://commons.wikimedia.org/wiki/Category:Mount_Baker_Wilderness,"Washington,Whatcom County,Skagit County,United States"
135483,http://commons.wikimedia.org/wiki/Category:Oakland_Bay,"Mason County,Washington,Pacific Northwest,Washington,Pacific States Region"
135571,http://commons.wikimedia.org/wiki/Category:Volunteer_Park_Conservatory,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
135766,http://commons.wikimedia.org/wiki/Category:Spokane_Convention_Center,"Washington,Pacific Northwest,Washington,Pacific States Region"
135842,http://commons.wikimedia.org/wiki/Category:City_Hall_Park_(Seattle),"Washington,Pacific Northwest,Washington,Pacific States Region"
136267,http://commons.wikimedia.org/wiki/Category:Paradise_Glacier,"Washington,Pierce County,United States"
136306,http://commons.wikimedia.org/wiki/Category:Auburn_Carnegie_Library,"Auburn,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
136369,"http://commons.wikimedia.org/wiki/Category:Pythian_Temple,_Tacoma,_Washington","Washington,Pacific Northwest,Washington,Pacific States Region"
137056,http://commons.wikimedia.org/wiki/Category:Henry_M._Jackson_Memorial_Visitor_Center,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region"
137323,http://commons.wikimedia.org/wiki/Category:Duwamish_Head,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
137792,http://commons.wikimedia.org/wiki/Category:Museum_of_History_and_Industry,"Naval Reserve Armory,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
138085,http://commons.wikimedia.org/wiki/Category:Frye_Museum,"Washington,Pacific Northwest,Washington,Pacific States Region"
138585,http://commons.wikimedia.org/wiki/Category:Pacific_Place_(Seattle),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
138762,http://commons.wikimedia.org/wiki/Category:Odegaard_Undergraduate_Library,"University of Washington,Red Square,Seattle,United States"
139333,http://commons.wikimedia.org/wiki/Category:Benaroya_Hall,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
139375,http://commons.wikimedia.org/wiki/Category:Little_Pend_Oreille_National_Wildlife_Refuge,"Pend Oreille County,Washington,Pacific Northwest,Washington,Pacific States Region"
139442,http://commons.wikimedia.org/wiki/Category:Dunn_Gardens,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
139988,http://commons.wikimedia.org/wiki/Category:Cheasty_Boulevard,"Washington,Pacific Northwest,Washington,Pacific States Region"
140156,http://commons.wikimedia.org/wiki/Category:Vancouver_Mall,"Vancouver,Clark County,Washington,Pacific Northwest,Washington,Pacific States Region"
140294,http://commons.wikimedia.org/wiki/Category:Spokane_Street_Bridge,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
140952,http://commons.wikimedia.org/wiki/Category:Protection_Island_National_Wildlife_Refuge,"Protection Island,Washington,Jefferson County,United States"
141172,"http://commons.wikimedia.org/wiki/Category:Madison_Valley,_Seattle,_Washington","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
141491,http://commons.wikimedia.org/wiki/Category:Sylvan_Grove_Theater,"University of Washington,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
141865,http://commons.wikimedia.org/wiki/Category:Washington_Hall_(Seattle),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
142019,http://commons.wikimedia.org/wiki/Category:Manchester_State_Park_(Washington),"Kitsap County,Washington,Pacific Northwest,Washington,Pacific States Region"
142170,http://commons.wikimedia.org/wiki/Category:Alaskan_Way_Viaduct,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
142307,http://commons.wikimedia.org/wiki/Category:Smith_Cove_(Washington),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
142782,http://commons.wikimedia.org/wiki/Category:Elwha_Dam,"Washington,Pacific Northwest,Washington,Pacific States Region"
143310,http://commons.wikimedia.org/wiki/Category:Bill_Gates's_house,"Medina,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
143553,http://commons.wikimedia.org/wiki/Category:Leschi_Park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
143939,http://commons.wikimedia.org/wiki/Category:Everett_Carnegie_Library,"Washington,Pacific Northwest,Washington,Pacific States Region"
144024,http://commons.wikimedia.org/wiki/Category:Lynnwood_Convention_Center,"Washington,Pacific Northwest,Washington,Pacific States Region"
144122,http://commons.wikimedia.org/wiki/Category:Green_Lake_Aqua_Theater,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
144586,http://commons.wikimedia.org/wiki/Category:Nippon_Kan_Theatre,"Chinatown-International District,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
144692,"http://commons.wikimedia.org/wiki/Category:Buckhorn_Mountain_(Jefferson_County,_Washington)","Washington,Jefferson County,United States"
144904,"http://commons.wikimedia.org/wiki/Category:Queen_Anne_Boulevard,_Seattle","Washington,Pacific Northwest,Washington,Pacific States Region"
144913,http://commons.wikimedia.org/wiki/Category:Boundary_Bay,"British Columbia,Washington,United States,Canada"
145384,http://commons.wikimedia.org/wiki/Category:Spokane_River_Centennial_Trail,"Washington,Pacific Northwest,Washington,Pacific States Region"
145533,http://commons.wikimedia.org/wiki/Category:North_Passage_Point_Park,"Washington,Pacific Northwest,Washington,Pacific States Region"
145563,http://commons.wikimedia.org/wiki/Category:Horse_Heaven_Hills_AVA,"Washington,Pacific Northwest,Washington,Pacific States Region"
145766,http://commons.wikimedia.org/wiki/Category:Burke_Museum_of_Natural_History_and_Culture,"Washington,Pacific Northwest,Washington,Pacific States Region"
145847,"http://commons.wikimedia.org/wiki/Category:Swiftsure_(ship,_1904)","Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region"
146247,http://commons.wikimedia.org/wiki/Category:Toppenish_National_Wildlife_Refuge,"Yakima County,Washington,Pacific Northwest,Washington,Pacific States Region"
146568,http://commons.wikimedia.org/wiki/Category:Wallula_Gap,"Washington,Pacific Northwest,Washington,Pacific States Region"
146600,http://commons.wikimedia.org/wiki/Category:Episcopal_Diocese_of_Spokane,"Washington,Pacific Northwest,Washington,Pacific States Region"
146764,"http://commons.wikimedia.org/wiki/Category:Hoge_Building,_Seattle","Washington,Pacific Northwest,Washington,Pacific States Region"
