landmark_id,name,supercategory,location,latitude,longitude,category
100777,Riverfront Park Carousel,carousel,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6607,117.42,http://commons.wikimedia.org/wiki/Category:Riverfront_Park_Carousel
100788,Comet Lodge Cemetery,cemetery,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5469,122.30499999999999,http://commons.wikimedia.org/wiki/Category:Comet_Lodge_Cemetery
100901,Sammamish River Trail,trail,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.7527,122.21000000000001,http://commons.wikimedia.org/wiki/Category:Sammamish_River_Trail
101022,University Unitarian Church,church building,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.676944444444445,122.28972222222222,http://commons.wikimedia.org/wiki/Category:University_Unitarian_Church
101089,Mowich Lake,lake,"Washington,Pierce County,United States",46.938269444444444,121.86206666666666,http://commons.wikimedia.org/wiki/Category:Mowich_Lake
101373,"Zodiac (ship, 1924)",schooner,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6324,122.327,"http://commons.wikimedia.org/wiki/Category:Zodiac_(ship,_1924)"
101491,"Carnegie Library (Vancouver, Washington)",museum,"Washington,Pacific Northwest,Washington,Pacific States Region",45.6333,122.67,"http://commons.wikimedia.org/wiki/Category:Carnegie_Library_(Vancouver,_Washington)"
101602,Leadbetter Point State Park,Washington state park,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region",46.615,124.06,http://commons.wikimedia.org/wiki/Category:Leadbetter_Point_State_Park
101720,Boeing Everett Factory,factory,"Everett,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region",47.925555555555555,122.27194444444444,http://commons.wikimedia.org/wiki/Category:Boeing_Everett_Factory
101944,Seattle Underground,tourist attraction,"Pioneer Square,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.602000000000004,122.33399999999999,http://commons.wikimedia.org/wiki/Category:Seattle_Underground
102062,"Fishermen's Terminal, Seattle, Washington",human-made geographic feature,"Washington,Pacific Northwest,Washington,Pacific States Region",47.659099999999995,122.37899999999999,"http://commons.wikimedia.org/wiki/Category:Fishermen's_Terminal,_Seattle,_Washington"
102158,Bank of America Arena at Hec Edmundson Pavilion,building,"University of Washington,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.652,122.30199999999999,http://commons.wikimedia.org/wiki/Category:Bank_of_America_Arena_at_Hec_Edmundson_Pavilion
102273,"Olympic Tower, Seattle",high-rise building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6106,122.33699999999999,"http://commons.wikimedia.org/wiki/Category:Olympic_Tower,_Seattle"
102377,Thea Foss Waterway,waterway,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",47.262322222222224,122.43734722222223,http://commons.wikimedia.org/wiki/Category:Thea_Foss_Waterway
102875,Salt Creek Recreation Area,recreation area,"Washington,Pacific Northwest,Washington,Pacific States Region",48.15,123.67,http://commons.wikimedia.org/wiki/Category:Salt_Creek_Recreation_Area
102922,"Wawona (ship, 1897)",schooner,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6269,122.336,"http://commons.wikimedia.org/wiki/Category:Wawona_(ship,_1897)"
103292,Green River Trail,park,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5086,122.301,http://commons.wikimedia.org/wiki/Category:Green_River_Trail
103869,Jose P. Rizal Bridge,road bridge,"Washington,Pacific Northwest,Washington,Pacific States Region",47.595800000000004,122.317,http://commons.wikimedia.org/wiki/Category:Jose_P._Rizal_Bridge
103899,Hurricane Ridge,ridge,"Washington,Pacific Northwest,Washington,Pacific States Region",47.977000000000004,123.518,http://commons.wikimedia.org/wiki/Category:Hurricane_Ridge
104119,Port Washington pier light,lighthouse,"Port Washington,Ozaukee County,Wisconsin",43.3853,87.85969999999999,http://commons.wikimedia.org/wiki/Category:Port_Washington_pier_light
104179,Olive 8,hotel,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6136,122.33399999999999,http://commons.wikimedia.org/wiki/Category:Olive_8
104237,Lake Washington,lake,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.61666666666667,122.26472222222222,http://commons.wikimedia.org/wiki/Category:Lake_Washington
104349,Twanoh State Park,Washington state park,"Union,Mason County,Washington,Pacific Northwest,Washington,Pacific States Region",47.3729,122.974,http://commons.wikimedia.org/wiki/Category:Twanoh_State_Park
104425,Pipers Creek (Seattle),stream,"Washington,Pacific Northwest,Washington,Pacific States Region",47.711666666666666,122.38,http://commons.wikimedia.org/wiki/Category:Pipers_Creek_(Seattle)
104713,1201 Third Avenue Tower,skyscraper,"Seattle,Washington,Downtown Seattle,United States",47.6072,122.336,http://commons.wikimedia.org/wiki/Category:1201_Third_Avenue_Tower
105217,Sourdough Mountains,mountain range,"Washington,Pacific Northwest,Washington,Pacific States Region",46.921388888888885,121.61305555555555,http://commons.wikimedia.org/wiki/Category:Sourdough_Mountains
105359,"Freeway Park, Seattle",urban park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.609700000000004,122.331,"http://commons.wikimedia.org/wiki/Category:Freeway_Park,_Seattle"
105637,Fort Worden,military base,"Port Townsend,Jefferson County,Washington,Pacific Northwest,Washington,Pacific States Region",48.13975277777778,122.76585833333333,http://commons.wikimedia.org/wiki/Category:Fort_Worden
105763,Lake Union,lake,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6392,122.3337,http://commons.wikimedia.org/wiki/Category:Lake_Union
106075,Mount Daniel,mountain,"Washington,Kittitas County,United States",47.5652,121.1798,http://commons.wikimedia.org/wiki/Category:Mount_Daniel
106216,Storm King Ranger Station,ranger station,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region",48.058099999999996,123.78699999999999,http://commons.wikimedia.org/wiki/Category:Storm_King_Ranger_Station
106469,Rocky Reach Dam,gravity dam,"Washington,Pacific Northwest,Washington,Pacific States Region",47.53333333333333,120.29555555555555,http://commons.wikimedia.org/wiki/Category:Rocky_Reach_Dam
106884,"Cordova Theater (Pullman, Washington)",movie theater,"Pullman,Whitman County,Washington,Pacific Northwest,Washington,Pacific States Region",46.7325,117.182,"http://commons.wikimedia.org/wiki/Category:Cordova_Theater_(Pullman,_Washington)"
106965,Lincoln Rock State Park,Washington state park,"Washington,Douglas County,United States",47.544799999999995,120.29599999999999,http://commons.wikimedia.org/wiki/Category:Lincoln_Rock_State_Park
107016,Admiral Theater,movie theater,"West Seattle,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.581700000000005,122.387,http://commons.wikimedia.org/wiki/Category:Admiral_Theater
107101,"Audubon Ballroom (Shabazz Center, Lasker Building)",,"Washington Heights,Manhattan,New York City,New York",40.83916666666667,73.94083333333333,"http://commons.wikimedia.org/wiki/Category:Audubon_Ballroom_(Shabazz_Center,_Lasker_Building)"
107137,Three Fingers,mountain,"Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region",48.169916666666666,121.68780555555556,http://commons.wikimedia.org/wiki/Category:Three_Fingers
108366,Grays Harbor National Wildlife Refuge,National Wildlife Refuge,"Washington,Pacific Northwest,Washington,Pacific States Region",46.9739,123.93100000000001,http://commons.wikimedia.org/wiki/Category:Grays_Harbor_National_Wildlife_Refuge
108502,Space Needle,observation tower,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.620400000000004,122.34909999999999,http://commons.wikimedia.org/wiki/Category:Space_Needle
108963,Sacajawea and Jean-Baptiste,sculpture,"Washington Park,Portland,Multnomah County,Oregon",45.5214,122.702,http://commons.wikimedia.org/wiki/Category:Sacajawea_and_Jean-Baptiste
109034,Jiffy Lube Live,venue,"Washington metropolitan area,Virginia",38.78540833333333,77.59022222222222,http://commons.wikimedia.org/wiki/Category:Jiffy_Lube_Live
109136,Terry Pettus Park,park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6367,122.329,http://commons.wikimedia.org/wiki/Category:Terry_Pettus_Park
109187,Vancouver Telephone Exchange,building,"Vancouver,Clark County,Washington,Pacific Northwest,Washington,Pacific States Region",45.63,122.671,http://commons.wikimedia.org/wiki/Category:Vancouver_Telephone_Exchange
109674,Sorrento Hotel,hotel,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6089,122.327,http://commons.wikimedia.org/wiki/Category:Sorrento_Hotel
109702,King County Administration Building,county hall (King County),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.603100000000005,122.329,http://commons.wikimedia.org/wiki/Category:King_County_Administration_Building
109781,Wenatchee Mountains,mountain range,"Washington,Pacific Northwest,Washington,Pacific States Region",47.42511944444444,120.83286388888888,http://commons.wikimedia.org/wiki/Category:Wenatchee_Mountains
110386,"Laurelhurst, Seattle, Washington",neighborhood,"Washington,Pacific Northwest,Washington,Pacific States Region",47.66027777777778,122.28,"http://commons.wikimedia.org/wiki/Category:Laurelhurst,_Seattle,_Washington"
110417,Exchange Building (Seattle),office building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6043,122.335,http://commons.wikimedia.org/wiki/Category:Exchange_Building_(Seattle)
110619,Jerry Baker Memorial Velodrome,velodrome,"Redmond,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.66575833333333,122.11207777777777,http://commons.wikimedia.org/wiki/Category:Jerry_Baker_Memorial_Velodrome
110978,Fort Townsend State Park,Washington state park,"Washington,Pacific Northwest,Washington,Pacific States Region",48.073,122.789,http://commons.wikimedia.org/wiki/Category:Fort_Townsend_State_Park
110990,Gifford Pinchot National Forest,United States National Forest,"Washington,Pacific Northwest,Washington,Pacific States Region",46.189,121.756,http://commons.wikimedia.org/wiki/Category:Gifford_Pinchot_National_Forest
111317,Puget Sound Navy Museum,museum,"Bremerton,Kitsap County,Washington,Pacific Northwest,Washington,Pacific States Region",47.563044444444444,122.62653333333333,http://commons.wikimedia.org/wiki/Category:Puget_Sound_Navy_Museum
111328,Red Mountain AVA,American Viticultural Area,"Washington,Pacific Northwest,Washington,Pacific States Region",46.2761,119.45400000000001,http://commons.wikimedia.org/wiki/Category:Red_Mountain_AVA
111391,"Raymond Theatre (Raymond, Washington)",movie theater,"Raymond,Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region",46.6864,123.729,"http://commons.wikimedia.org/wiki/Category:Raymond_Theatre_(Raymond,_Washington)"
111680,LeMay Museum,automobile museum,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",47.236000000000004,122.43,http://commons.wikimedia.org/wiki/Category:LeMay_Museum
111922,Teapot Dome Service Station,gas station,"Zillah,Yakima County,Washington,Pacific Northwest,Washington,Pacific States Region",46.4036,120.261,http://commons.wikimedia.org/wiki/Category:Teapot_Dome_Service_Station
112262,Nooksack Falls,waterfall,"Mount Baker National Forest,Washington,Pacific Northwest,Washington,Pacific States Region",48.9053,121.809,http://commons.wikimedia.org/wiki/Category:Nooksack_Falls
112405,Climate Pledge Arena,arena,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.62222222222222,122.35416666666666,http://commons.wikimedia.org/wiki/Category:KeyArena
112814,Lake Lewis,lake,"Washington,Pacific Northwest,Washington,Pacific States Region",46.1667,119.0,http://commons.wikimedia.org/wiki/Category:Lake_Lewis
112822,"Urban Grace Church (Tacoma, Washington)",church building,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",47.255,122.44200000000001,"http://commons.wikimedia.org/wiki/Category:Urban_Grace_Church_(Tacoma,_Washington)"
112918,Indian Heaven Wilderness,wilderness area,"Washington,Pacific Northwest,Washington,Pacific States Region",46.0094,121.782,http://commons.wikimedia.org/wiki/Category:Indian_Heaven_Wilderness
113229,Grays Harbor Lighthouse,lighthouse,"Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region",46.8884,124.11699999999999,http://commons.wikimedia.org/wiki/Category:Grays_Harbor_Lighthouse
113483,Lake Bellevue,lake,"Bellevue,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.62,122.18166666666667,http://commons.wikimedia.org/wiki/Category:Lake_Bellevue
113499,Columbia River Estuary,bay,"Washington,Oregon,United States",46.2442,124.05799999999999,http://commons.wikimedia.org/wiki/Category:Columbia_River_Estuary
113664,McGraw Square,square,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.61298333333333,122.33760277777778,http://commons.wikimedia.org/wiki/Category:McGraw_Square
114276,Wenatchee National Forest,United States National Forest,"Washington,Pacific Northwest,Washington,Pacific States Region",48.4,121.0,http://commons.wikimedia.org/wiki/Category:Wenatchee_National_Forest
114619,Sam Hill Memorial Bridge,bridge,"Washington,Oregon,United States",45.675999999999995,120.836,http://commons.wikimedia.org/wiki/Category:Sam_Hill_Memorial_Bridge
114968,Thomas Rees Memorial Carillon,carillon,"Washington Park,Illinois,Springfield,United States",39.78933333333333,89.68347222222222,http://commons.wikimedia.org/wiki/Category:Thomas_Rees_Memorial_Carillon
115058,Myrtle Edwards Park,urban park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6202,122.362,http://commons.wikimedia.org/wiki/Category:Myrtle_Edwards_Park
115060,Washington State University,public university,"Pullman,Whitman County,Washington,Pacific Northwest,Washington,Pacific States Region",46.7252,117.15960000000001,http://commons.wikimedia.org/wiki/Category:Washington_State_University
115194,Historic Washington State Park,open-air museum,"Washington,Hempstead County,Arkansas",33.77388888888889,93.68333333333334,http://commons.wikimedia.org/wiki/Category:Historic_Washington_State_Park
115538,Cape Flattery Lighthouse,lighthouse,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region",48.3917,124.7366,http://commons.wikimedia.org/wiki/Category:Cape_Flattery_Lighthouse
115858,"Grand Army of the Republic Cemetery Park, Seattle",cemetery,"Capitol Hill,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.63638888888889,122.31638888888888,"http://commons.wikimedia.org/wiki/Category:Grand_Army_of_the_Republic_Cemetery_Park,_Seattle"
115869,"Crystal Mountain, Washington",ski resort,"Mount Baker-Snoqualmie National Forest,Washington,Pacific Northwest,Washington,Pacific States Region",46.9278,121.482,"http://commons.wikimedia.org/wiki/Category:Crystal_Mountain,_Washington"
116072,Port Washington Light,lighthouse,"Port Washington,Ozaukee County,Wisconsin",43.391,87.8677,http://commons.wikimedia.org/wiki/Category:Port_Washington_Light
116366,LIGO,gravitational-wave detector,"Hanford Site,Livingston,Washington,Hanford,United States",46.45513888888889,119.40766666666667,http://commons.wikimedia.org/wiki/Category:LIGO
117087,Seattle City Hall,city hall,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6051,122.33,http://commons.wikimedia.org/wiki/Category:Seattle_City_Hall
117174,Boulder River Wilderness,US Wilderness Area,"Washington,Pacific Northwest,Washington,Pacific States Region",48.225,121.80799999999999,http://commons.wikimedia.org/wiki/Category:Boulder_River_Wilderness
117532,Coast Guard Museum Northwest,military museum,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5906,122.338,http://commons.wikimedia.org/wiki/Category:Coast_Guard_Museum_Northwest
118092,Kubota Garden,park,"Rainier Beach,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5125,122.26666666666667,http://commons.wikimedia.org/wiki/Category:Kubota_Garden
118305,"Pickett House (Bellingham, Washington)",house,"Washington,Pacific Northwest,Washington,Pacific States Region",48.7561,122.486,"http://commons.wikimedia.org/wiki/Category:Pickett_House_(Bellingham,_Washington)"
118448,Ravenna Park Bridge,bridge,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.67194444444444,122.30583333333333,http://commons.wikimedia.org/wiki/Category:Ravenna_Park_Bridge
118622,Borneman Mill,watermill,"Washington Township,Berks County,Pennsylvania",40.41583333333333,75.5775,http://commons.wikimedia.org/wiki/Category:Borneman_Mill
118663,Lake Union Park,park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.626380555555556,122.33663888888888,http://commons.wikimedia.org/wiki/Category:Lake_Union_Park
118891,Marmot Pass (Washington),mountain pass,"Washington,Pacific Northwest,Washington,Pacific States Region",47.818200000000004,123.133,http://commons.wikimedia.org/wiki/Category:Marmot_Pass_(Washington)
119018,Victor Steinbrueck Park,urban park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.610216666666666,122.34394166666667,http://commons.wikimedia.org/wiki/Category:Victor_Steinbrueck_Park
119212,Quinault Rain Forest,protected area,"Washington,Pacific Northwest,Washington,Pacific States Region",47.5051,123.821,http://commons.wikimedia.org/wiki/Category:Quinault_Rainforest
119276,Occidental Park,urban park,"Pioneer Square,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.60002777777778,122.33290277777778,http://commons.wikimedia.org/wiki/Category:Occidental_Park
119382,Twin Sisters Mountain,mountain,"Washington,Pacific Northwest,Washington,Pacific States Region",48.704600000000006,121.987,http://commons.wikimedia.org/wiki/Category:Twin_Sisters_Mountain
119422,Lake Pateros,reservoir,"Washington,Pacific Northwest,Washington,Pacific States Region",47.9475,119.866,http://commons.wikimedia.org/wiki/Category:Lake_Pateros
119450,Husky Stadium,stadium,"University of Washington,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.650277777777774,122.30166666666666,http://commons.wikimedia.org/wiki/Category:Husky_Stadium
120318,Manastash Ridge,ridge,"Washington,Pacific Northwest,Washington,Pacific States Region",46.857800000000005,120.348,http://commons.wikimedia.org/wiki/Category:Manastash_Ridge
120337,Alki Beach,beach,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.58098888888889,122.40672777777779,http://commons.wikimedia.org/wiki/Category:Alki_Beach
120616,Ginkgo Petrified Forest State Park,Washington state park,"Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region",46.948899999999995,120.003,http://commons.wikimedia.org/wiki/Category:Ginkgo_Petrified_Forest_State_Park
120620,Julia Butler Hansen Bridge,road bridge,"Washington,Pacific Northwest,Washington,Pacific States Region",46.19555555555555,123.3842638888889,http://commons.wikimedia.org/wiki/Category:Julia_Butler_Hansen_Bridge
120821,Stuart Island (Washington),island,"San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region",48.67898888888889,123.21185833333334,"http://commons.wikimedia.org/wiki/Category:Stuart_Island,_Washington"
120892,"Lake View Cemetery, Seattle",cemetery,"Capitol Hill,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.63388888888889,122.31527777777778,"http://commons.wikimedia.org/wiki/Category:Lake_View_Cemetery,_Seattle"
121111,Lewis and Clark State Park (Washington),Washington state park,"Lewis County,Washington,Pacific Northwest,Washington,Pacific States Region",46.5248,122.815,http://commons.wikimedia.org/wiki/Category:Lewis_and_Clark_State_Park_(Washington)
121538,"Haller Lake, Seattle, Washington",neighborhood,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.71961944444445,122.33468888888889,"http://commons.wikimedia.org/wiki/Category:Haller_Lake,_Seattle,_Washington"
121676,Point Defiance Park,regional park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.309999999999995,122.53,http://commons.wikimedia.org/wiki/Category:Point_Defiance_Park
121842,Paradise Historic District,historic district,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",46.7864,121.734,http://commons.wikimedia.org/wiki/Category:Paradise_Historic_District
122515,"International Fountain, Seattle Center",fountain,"Washington,Pacific Northwest,Washington,Pacific States Region",47.62251666666667,122.35201388888888,"http://commons.wikimedia.org/wiki/Category:International_Fountain,_Seattle_Center"
123022,"Northlake, Seattle, Washington",neighborhood,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.65,122.336,"http://commons.wikimedia.org/wiki/Category:Northlake,_Seattle,_Washington"
123037,Sol Duc River,river,"Washington,Clallam County,United States",47.9139,124.542,http://commons.wikimedia.org/wiki/Category:Sol_Duc_River
123208,"Masonic Temple (Hoquiam, Washington)",masonic temple,"Washington,Pacific Northwest,Washington,Pacific States Region",46.9772,123.887,"http://commons.wikimedia.org/wiki/Category:Masonic_Temple_(Hoquiam,_Washington)"
123346,Sunrise Historic District,historic district,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",46.914452777777775,121.64349444444446,http://commons.wikimedia.org/wiki/Category:Sunrise_Historic_District
123628,Mount Pilchuck State Park,Washington state park,"Mount Pilchuck,Washington,Snohomish County,United States",48.0517,121.7861,http://commons.wikimedia.org/wiki/Category:Mount_Pilchuck_State_Park
123655,Claquato Church,church building,"Washington,Pacific Northwest,Washington,Pacific States Region",46.6425,123.022,http://commons.wikimedia.org/wiki/Category:Claquato_Church
123779,7th Street Theatre,theatre,"Hoquiam,Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region",46.977900000000005,123.885,http://commons.wikimedia.org/wiki/Category:7th_Street_Theatre
123845,Fort Nisqually,trading post,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",47.303399999999996,122.533,http://commons.wikimedia.org/wiki/Category:Fort_Nisqually
124998,Northwest African American Museum,African-American museum,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5889,122.30199999999999,http://commons.wikimedia.org/wiki/Category:Northwest_African_American_Museum
125105,Lake Crescent Lodge,lodge,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region",48.057199999999995,123.8,http://commons.wikimedia.org/wiki/Category:Lake_Crescent_Lodge
125154,Little Red Lighthouse,lighthouse,Fort Washington Park,40.85027777777778,73.94694444444445,http://commons.wikimedia.org/wiki/Category:Little_Red_Lighthouse
125229,"Batsto Village, New Jersey",ghost town,"Washington Township,Burlington County,New Jersey",39.6417,74.6478,"http://commons.wikimedia.org/wiki/Category:Batsto_Village,_New_Jersey"
125433,"First Day Advent Christian Church (Maryhill, Washington)",church building,"Washington,Pacific Northwest,Washington,Pacific States Region",45.6872,120.813,"http://commons.wikimedia.org/wiki/Category:First_Day_Advent_Christian_Church_(Maryhill,_Washington)"
125871,Kanaskat-Palmer State Park,Washington state park,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.317600000000006,121.903,http://commons.wikimedia.org/wiki/Category:Kanaskat-Palmer_State_Park
126111,"Allan Island, Washington",island,"Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region",48.46454722222222,122.70628611111111,"http://commons.wikimedia.org/wiki/Category:Allan_Island,_Washington"
126128,Central Washington University,university,"Ellensburg,Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region",47.002,120.53999999999999,http://commons.wikimedia.org/wiki/Category:Central_Washington_University
126385,Woodland Park (Seattle),park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.66861111111111,122.34722222222221,http://commons.wikimedia.org/wiki/Category:Woodland_Park_(Seattle)
126429,"Holy Trinity Orthodox Church (Wilkeson, Washington)",church building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.1075,122.045,"http://commons.wikimedia.org/wiki/Category:Holy_Trinity_Orthodox_Church_(Wilkeson,_Washington)"
127119,Waterfront Park (Seattle),urban park,"Central Waterfront,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.60666666666667,122.34138888888889,http://commons.wikimedia.org/wiki/Category:Waterfront_Park_(Seattle)
128113,Olympic Club Hotel,hotel,"Washington,Pacific Northwest,Washington,Pacific States Region",46.7167,122.95395,http://commons.wikimedia.org/wiki/Category:Olympic_Club_Hotel
128181,"Lake Mills, Washington",lake,"Washington,Pacific Northwest,Washington,Pacific States Region",48.0019,123.6,"http://commons.wikimedia.org/wiki/Category:Lake_Mills,_Washington"
128392,Arboretum Sewer Trestle (Seattle),trestle bridge,"Washington Park Arboretum,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.639519444444446,122.29691944444444,http://commons.wikimedia.org/wiki/Category:Arboretum_Sewer_Trestle_(Seattle)
128613,Wedgwood Rock,glacial erratic boulder,"Bryant,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6808,122.297,http://commons.wikimedia.org/wiki/Category:Wedgwood_Rock
128739,Evergreen Speedway,race track,"Washington,Pacific Northwest,Washington,Pacific States Region",47.8686,121.987,http://commons.wikimedia.org/wiki/Category:Evergreen_Speedway
128778,South Sound Speedway,race track,"Washington,Pacific Northwest,Washington,Pacific States Region",46.8239,122.96300000000001,http://commons.wikimedia.org/wiki/Category:South_Sound_Speedway
128779,Mount Spokane State Park,Washington state park,"Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region",47.9253,117.116,http://commons.wikimedia.org/wiki/Category:Mount_Spokane_State_Park
128795,William O. Douglas Federal Building,courthouse,"Washington,Pacific Northwest,Washington,Pacific States Region",46.6019,120.501,http://commons.wikimedia.org/wiki/Category:William_O._Douglas_Federal_Building
128949,Dr. John and Viola Phillips House and Office,house,"Washington,Pacific Northwest,Washington,Pacific States Region",48.180299999999995,117.04599999999999,http://commons.wikimedia.org/wiki/Category:Dr._John_and_Viola_Phillips_House_and_Office
129129,Union Station (Seattle),former railway station,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5987,122.328,http://commons.wikimedia.org/wiki/Category:Union_Station_(Seattle)
129637,Westlake Park (Seattle),urban park,"Downtown Seattle,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6111,122.33699999999999,http://commons.wikimedia.org/wiki/Category:Westlake_Park_(Seattle)
130071,"Roosevelt, Seattle, Washington",neighborhood,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.67805555555555,122.31527777777778,"http://commons.wikimedia.org/wiki/Category:Roosevelt,_Seattle,_Washington"
130484,Blake Island,island,"Washington,Pacific Northwest,Washington,Pacific States Region",47.5376,122.49258055555556,http://commons.wikimedia.org/wiki/Category:Blake_Island
130972,Alki Point Lighthouse,lighthouse,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.576261111111116,122.42060555555555,http://commons.wikimedia.org/wiki/Category:Alki_Point_Lighthouse
131046,Fremont Peak Park,park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6611,122.357,http://commons.wikimedia.org/wiki/Category:Fremont_Peak_Park
131598,Longview Community Church,church building,"Washington,Pacific Northwest,Washington,Pacific States Region",46.1342,122.949,http://commons.wikimedia.org/wiki/Category:Longview_Community_Church
131618,Cathedral of Our Lady of Lourdes (Spokane),Catholic cathedral,"Washington,Pacific Northwest,Washington,Pacific States Region",47.658699999999996,117.42800000000001,http://commons.wikimedia.org/wiki/Category:Cathedral_of_Our_Lady_of_Lourdes_(Spokane)
131970,I-5 Skagit River Bridge collapse,bridge collapse,"I-5 Skagit River Bridge,Mount Vernon,Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region",48.445499999999996,122.341,http://commons.wikimedia.org/wiki/Category:I-5_Skagit_River_Bridge_collapse
132139,Skagit Valley,valley,"Washington,Pacific Northwest,Washington,Pacific States Region",48.5,122.033,http://commons.wikimedia.org/wiki/Category:Skagit_Valley
132224,Roza Dam,dam,"Kittitas County,Washington,Pacific Northwest,Washington,Pacific States Region",46.749,120.46600000000001,http://commons.wikimedia.org/wiki/Category:Roza_Dam
132583,George Pocock Memorial Rowing Center,rowing club,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",,,http://commons.wikimedia.org/wiki/Category:George_Pocock_Memorial_Rowing_Center
132797,Bellevue Botanical Garden,botanical garden,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6092,122.179,http://commons.wikimedia.org/wiki/Category:Bellevue_Botanical_Garden
132950,College Club of Seattle,architectural structure,"Washington,Pacific Northwest,Washington,Pacific States Region",47.64434722222222,122.32264722222222,http://commons.wikimedia.org/wiki/Category:College_Club_of_Seattle
132965,Pollinator Pathway,organization,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",,,http://commons.wikimedia.org/wiki/Category:Pollinator_Pathway
